Fecha,Bolivia_INI,Irán_INI,Republica Dominicana_INI,Holanda_INI,Pakistan_INI,Iraq_INI,Kuwait_INI,Ucrania_INI,Francia_INI,México_INI,Polonia_INI,Oman_INI,South Africa_INI,Chile_INI,Emiratos Arabes Unidos_INI,China_INI,Kazakhstan_INI,Egipto_INI,Saudi Arabia_INI,Ecuador_INI,Filipinas_INI,Perú_INI,Suecia_INI,Indonesia_INI,Estados Unidos_INI,Honduras_INI,India_INI,Qatar_INI,Guatemala_INI,Bielorrusia_INI,Panama_INI,Nepal_INI,Canada_INI,Rumania_INI,Japón_INI,Colombia_INI,Reino Unido_INI,Morocco_INI,Israel_INI,Argentina_INI,Alemania_INI,Chequia_INI,Italia_INI,Costa Rica_INI,Bangladesh_INI,Rusia_INI,Turquía_INI,Bélgica_INI,España_INI,Brasil_INI,Irán Diario,Francia Diario,México Diario,Chile Diario,China Diario,Perú Diario,Estados Unidos Diario,India Diario,Reino Unido Diario,Alemania Diario,Italia Diario,Rusia Diario,Turquía Diario,España Diario,Brasil Diario,Pakistán Diario,Arabia Saudita Diario,Sudáfrica Diario,Bangladesh Diario,Bolivia Diario,Republica Dominicana Diario,Holanda Diario,Iraq Diario,Kuwait Diario,Ucrania Diario,Polonia Diario,Oman Diario,Emiratos Arabes Unidos Diario,Kazakhstan Diario,Egipto Diario,Ecuador Diario,Filipinas Diario,Suecia Diario,Indonesia Diario,Honduras Diario,Qatar Diario,Guatemala Diario,Bielorrusia Diario,Panama Diario,Nepal Diario,Canada Diario,Rumania Diario,Japón Diario,Colombia Diario,Morocco Diario,Israel Diario,Argentina Diario,Chequia Diario,Costa Rica Diario,Bélgica Diario,Irán,Francia,México,Chile,China,Perú,Estados Unidos,India,Reino Unido,Alemania,Italia,Rusia,Turquía,España,Brasil,Pakistán,Arabia Saudita,Sudáfrica,Bangladesh,Bolivia,Republica Dominicana,Holanda,Iraq,Kuwait,Ucrania,Polonia,Oman,Emiratos Arabes Unidos,Kazakhstan,Egipto,Ecuador,Filipinas,Suecia,Indonesia,Honduras,Qatar,Guatemala,Bielorrusia,Panama,Nepal,Canada,Rumania,Japón,Colombia,Morocco,Israel,Argentina,Chequia,Costa Rica,Bélgica
20200412,300,71686,2967,25746,5496,1352,1234,2777,121712,4661,6674,599,2173,7652,4123,83134,951,2065,4462,7466,4648,7519,10912,4241,559587,393,9205,2979,155,2578,3234,12,24299,6300,7473,2776,93812,1661,11145,2142,127854,5991,156363,595,621,15770,56956,29647,166831,22192,1657,26849,442,286,120,671,26959,759,3539,2946,4092,2186,4789,3804,1465,266,429,145,139,25,208,1175,34,80,266,318,53,387,86,126,209,220,464,399,1,251,18,352,260,3,983,310,522,67,116,402,167,160,18,1629,2384,5786,262,386,72,476,29705,584,4561,4697,4191,1017,3410,6194,1281,270,226,64,41,16,151,1058,58,70,164,344,31,254,48,104,396,231,498,211,20,168,9,177,167,1,1287,320,398,148,84,493,100,227,20,1344
20200413,330,73303,3167,26710,5837,1378,1300,3102,125394,5014,6934,727,2272,7964,4521,83213,1091,2190,4934,7529,4932,9784,11349,4557,585378,397,10453,3231,156,2919,3400,14,25680,6633,7773,2852,98017,1763,11586,2208,130072,6059,159516,612,803,18328,61049,30589,170099,23430,1617,3682,353,312,79,2265,25791,1248,4205,2218,3153,2558,4093,3268,1238,341,472,99,182,30,200,964,26,66,325,260,128,398,140,125,63,284,437,316,4,252,1,341,166,2,1381,333,300,76,102,441,66,68,17,942,2272,5730,280,386,73,631,29975,657,4553,4513,4127,1178,3587,5867,1347,279,249,68,54,17,162,1064,53,74,182,349,39,279,56,110,398,242,499,225,18,181,9,198,172,1,1306,323,412,147,86,492,99,218,20,1335
20200414,354,74877,3286,27580,6383,1400,1355,3372,130365,5399,7202,813,2415,8356,4933,83306,1232,2350,5369,7603,5223,10303,11828,4839,613969,407,11487,3428,167,3281,3472,16,27035,6879,8277,2979,102365,1888,12046,2277,131359,6111,162488,618,1012,21102,65111,31119,172541,25262,1574,4971,385,392,93,519,28591,1034,4348,1287,2972,2774,4062,2442,1832,546,435,143,209,24,119,870,22,55,270,268,86,412,141,160,74,291,479,282,10,197,11,362,72,2,1355,246,504,127,125,460,69,52,6,530,2162,5538,299,394,73,660,30134,721,4539,4254,4050,1340,3684,5473,1396,305,272,76,69,18,156,1065,50,76,195,349,44,305,64,117,383,224,500,237,19,189,9,224,164,1,1322,331,430,148,91,478,87,200,19,1310
20200415,397,76389,3614,28316,6919,1415,1405,3764,133585,5847,7582,910,2506,8712,5365,83356,1295,2505,5862,7858,5453,11475,12432,5136,643977,419,12322,3711,180,3728,3574,16,28209,7216,8835,3105,107465,2024,12501,2443,134753,6216,165155,626,1231,24490,69392,33573,177644,28320,1512,3220,448,356,50,1172,30008,835,5100,3394,2667,3388,4281,5103,3058,536,493,91,219,43,328,736,15,50,392,380,97,432,63,155,255,230,604,297,12,283,13,447,102,0,1174,337,558,126,136,455,166,105,8,2454,2057,5417,319,398,71,725,30433,737,4548,4063,3899,1551,3837,5252,1535,321,296,80,84,20,166,1044,49,78,212,359,50,325,65,123,365,224,508,247,18,205,10,255,171,1,1332,340,450,146,98,458,99,193,18,1401
20200416,441,77995,3755,29383,7025,1434,1524,4161,146075,6297,7918,1019,2605,9246,5825,83403,1402,2673,6380,8225,5660,12491,13055,5516,675499,426,13430,4103,196,4204,3751,16,30809,7707,9398,3233,112808,2283,12758,2571,137698,6433,168941,642,1572,27938,74193,34809,184948,30425,1606,12490,450,534,47,1016,31522,1108,5343,2945,3786,3448,4801,7304,2105,106,518,99,341,44,141,1067,19,119,397,336,109,460,107,168,367,207,623,380,7,392,16,476,177,0,2600,491,563,128,259,257,128,217,16,1236,1966,6153,342,410,69,791,30514,778,4578,3779,3836,1742,4004,5206,1599,310,321,82,108,23,170,1043,47,84,233,355,56,343,69,129,362,216,513,266,15,225,11,279,174,1,1395,355,470,148,113,422,103,184,18,1390
20200417,465,79494,4126,30619,7638,1482,1658,4662,148084,6875,8379,1069,2783,9691,6302,83760,1546,2844,7142,8450,5878,13489,13743,5923,708305,442,14352,4663,214,4779,4016,30,32814,8067,9958,3439,117798,2564,12982,2669,141397,6549,172434,649,1838,32008,78546,36138,190839,33682,1499,2009,578,445,357,998,32806,922,4990,3699,3493,4070,4353,5891,3257,613,762,178,266,24,371,1236,48,134,501,461,50,477,144,171,225,218,688,407,16,560,18,575,265,14,2005,360,560,206,281,224,98,116,7,1329,1879,5920,371,418,89,850,30572,842,4579,3588,3758,1990,4116,5117,1759,344,365,91,127,24,188,1057,47,89,256,357,58,360,77,133,363,204,519,281,16,256,12,316,182,2,1456,349,486,155,127,397,100,176,17,1383
20200418,493,80868,4335,31766,8348,1513,1751,5106,148086,7497,8742,1180,3034,10598,6302,83787,1615,3032,8274,9022,6087,14420,14275,6248,736156,457,15722,5008,235,5297,4210,31,34356,8418,10548,3621,122534,2685,13265,2758,143342,6606,175925,655,2144,36793,82329,37183,191726,36658,1374,2,622,907,27,931,27851,1370,4736,1945,3491,4785,3783,887,2976,710,1132,251,306,28,209,1147,31,93,444,363,111,0,69,188,572,209,532,325,15,345,21,518,194,1,1542,351,590,182,121,283,89,57,6,1045,1795,5613,401,446,89,905,30204,903,4626,3375,3664,2290,4171,4683,1878,371,435,104,148,25,203,1074,45,91,277,365,65,343,77,140,397,214,532,297,14,263,12,347,181,2,1527,343,502,158,126,387,93,152,16,1339
20200419,520,82211,4680,32838,8418,1539,1915,5449,153011,8261,9287,1266,3158,10956,6781,83805,1676,3144,9362,9468,6259,15628,14663,6575,761837,472,17615,5448,257,5807,4273,31,35633,8746,10914,3792,126394,2855,13491,2839,145184,6746,178972,660,2456,42853,86306,38496,198674,38654,1343,4925,764,358,18,1208,25681,1893,3860,1842,3047,6060,3977,6948,1996,70,1088,124,312,27,345,1072,26,164,343,545,86,479,61,112,446,172,388,327,15,440,22,510,63,0,1277,328,366,171,170,226,81,140,5,1313,1713,5829,437,449,86,953,30025,1002,4641,3219,3573,2676,4231,4788,1966,332,497,107,169,26,210,1063,41,97,296,370,69,356,78,141,416,215,535,307,15,275,14,375,177,2,1420,349,503,165,131,362,99,154,15,1343
20200420,564,83505,4964,33588,9565,1574,1995,5710,155393,8772,9593,1410,3300,11375,7265,83817,1852,3333,10484,10128,6459,16325,15124,6760,790259,477,18539,6015,289,6264,4467,31,37658,8936,11258,3977,131260,3046,13713,2941,147065,6900,181228,662,2948,47121,90980,39983,200210,40743,1294,2382,511,419,12,697,28422,924,4866,1881,2256,4268,4674,1536,2089,1147,1122,142,492,44,284,750,35,80,261,306,144,484,176,189,660,200,461,185,5,567,32,457,194,0,2025,190,344,185,191,222,102,154,2,1487,1643,5718,452,455,82,983,29899,983,4609,3121,3477,2913,4340,4538,2042,395,563,115,202,27,224,1047,39,95,314,370,77,371,85,144,456,200,540,305,13,299,16,397,177,2,1507,349,511,171,138,344,99,148,14,1369
20200421,598,84802,5044,34317,10076,1602,2080,6125,158168,9501,9856,1508,3465,11700,7755,83853,1995,3490,11631,10398,6599,17837,15831,7135,816297,494,20080,6533,294,6723,4658,43,39402,9242,11641,4149,136035,3209,13942,3031,148291,7033,183957,669,3382,52763,95591,40956,204178,43079,1297,2775,729,325,36,1512,26038,1541,4775,1226,2729,5642,4611,3968,2336,511,1147,165,434,34,80,729,28,85,415,263,98,490,143,157,270,140,707,375,17,518,5,459,191,12,1744,306,383,172,163,229,90,133,7,973,1587,5643,480,456,81,1063,29516,1055,4558,2902,3455,3233,4392,4445,2075,415,631,123,230,29,221,1043,34,96,333,358,81,385,93,146,475,203,538,314,14,320,16,419,183,2,1538,345,511,169,145,335,100,144,13,1340
20200422,609,85996,5300,35032,11155,1631,2248,6592,155980,10544,10169,1614,3635,12164,8238,83868,2135,3659,12772,10850,6710,19250,16553,7418,845594,510,21370,7141,316,7281,4821,45,41663,9710,12037,4356,141540,3446,14498,3144,150648,7132,187327,681,3772,57999,98674,41889,208389,45757,1194,-2188,1043,464,15,1413,29297,1290,5505,2357,3370,5236,3083,4211,2678,1079,1141,170,390,11,256,715,29,168,467,313,106,483,140,169,452,111,722,283,16,608,22,558,163,2,2261,468,396,207,237,556,113,99,12,933,1529,5209,526,459,76,1065,29322,1104,4582,2668,3422,3523,4318,4298,2113,476,703,128,254,29,228,1025,31,100,352,355,85,399,101,150,457,203,543,319,14,352,16,444,184,3,1609,354,501,164,155,364,102,130,13,1320
20200423,703,87026,5543,35921,11940,1677,2399,7170,158303,11633,10511,1716,3953,12680,8756,83884,2289,3891,13930,11183,6981,20914,17311,7775,879025,519,23077,7764,384,8022,5166,48,43299,10096,12469,4561,146708,3568,14803,3435,153129,7187,189973,686,4186,62773,101790,42797,213024,50036,1030,2323,1089,516,16,1664,33431,1707,5168,2481,2646,4774,3116,4635,4279,785,1158,318,414,94,243,889,46,151,578,342,102,518,154,232,333,271,758,357,9,623,68,741,345,3,1636,386,432,205,122,305,291,55,5,908,1486,5067,585,465,72,1118,29235,1168,4601,2496,3311,3760,4251,4272,2282,518,760,144,275,31,228,1001,32,106,377,353,90,412,108,157,444,208,551,320,13,385,21,467,188,3,1618,350,490,167,157,345,117,116,11,1272
20200424,807,88194,5749,36729,12723,1708,2614,7647,159952,12872,10892,1790,4220,13174,9281,83899,2482,4092,15102,22719,7192,21648,18090,8211,912591,591,24530,8525,430,8773,5338,49,44919,10417,12854,4881,151689,3758,15058,3607,154999,7273,192994,687,4689,68622,104912,44293,202990,54043,1168,1649,1239,494,15,734,33566,1453,4981,1870,3021,5849,3122,-10034,4007,783,1172,267,503,104,206,808,31,215,477,381,74,525,193,201,11536,211,779,436,72,761,46,751,172,1,1620,321,385,320,190,255,172,86,1,1496,1429,4872,645,463,68,1125,29237,1209,4645,2345,3244,4050,4135,3194,2458,551,818,158,305,39,224,963,31,116,389,353,93,423,119,164,1111,214,574,336,15,430,22,485,185,3,1633,354,472,172,165,332,117,110,9,1259
20200425,866,89328,5926,37384,13328,1763,2892,8125,161644,13842,11273,1905,4361,14537,9813,83909,2601,4319,16299,22719,7294,25331,18563,8607,944392,627,26283,9358,473,9590,5538,49,46371,10635,13186,5142,155453,3897,15298,3780,156513,7352,195351,693,4998,74588,107773,45325,205905,59324,1134,1692,970,1363,10,3683,31801,1753,3764,1514,2357,5966,2861,2915,5281,605,1197,141,309,59,177,655,55,278,478,381,115,532,119,227,0,102,473,396,36,833,43,817,200,0,1452,218,332,261,139,240,173,79,6,1032,1379,4770,687,512,64,1320,29412,1274,4656,2258,3077,4357,3972,3063,2757,578,876,167,323,42,226,915,32,124,401,351,97,434,124,170,1104,205,580,340,17,474,24,526,183,3,1647,332,445,174,168,325,129,109,8,1236
20200426,950,90481,6135,38040,13915,1820,3075,8617,162220,14677,11617,1998,4546,15010,10349,83912,2717,4534,17522,22719,7579,27517,18863,8882,971491,627,27890,10287,500,10463,5779,52,48033,11036,13405,5379,158926,4065,15443,3892,157770,7404,197675,695,5416,80949,110130,46134,207634,63100,1153,576,835,473,3,2186,27099,1607,3473,1257,2324,6361,2357,1729,3776,587,1223,185,418,84,209,656,57,183,492,344,93,536,116,215,0,285,300,275,0,929,27,873,241,3,1662,401,219,237,168,145,112,52,2,809,1343,2893,715,526,56,1428,29422,1335,4651,2137,2951,4656,3798,2915,2922,601,933,170,343,46,226,878,33,132,417,353,100,445,126,176,1090,209,568,332,17,522,25,563,182,3,1695,338,424,186,172,307,125,101,7,1178
20200427,1014,91472,6293,38440,14612,1847,3288,9009,165963,15529,11902,2049,4793,15492,10839,83918,2835,4782,18811,23240,7777,28699,19426,9096,994665,661,29451,11244,530,11289,6021,52,49616,11339,13576,5597,163630,4120,15555,4003,158758,7445,199414,697,5913,87147,112261,46687,209465,67446,991,3743,852,482,6,1182,23174,1561,4704,988,1739,6198,2131,1831,4346,697,1289,247,497,64,158,400,27,213,392,285,51,490,118,248,521,198,563,214,34,957,30,826,242,0,1583,303,171,218,55,112,111,41,2,553,1298,2898,751,538,50,1351,29235,1357,4687,2049,2850,4916,3658,2812,3144,627,991,180,365,49,223,838,34,142,422,355,94,451,125,185,1122,203,577,324,19,572,27,598,187,3,1710,336,415,196,168,284,128,99,6,1150
20200428,1053,92584,6416,38612,15525,1928,3440,9410,169053,16752,12218,2131,4996,16044,11380,83940,3027,5042,20077,24258,7958,31190,20168,9511,1019339,702,31324,11921,530,12208,6021,54,51150,11616,13860,5949,168357,4252,15728,4127,159912,7504,201505,705,6462,93558,114653,47334,210773,73235,1112,3090,1223,552,22,2491,24674,1873,4727,1154,2091,6411,2392,1308,5789,913,1266,203,549,39,123,172,81,152,401,316,82,541,192,260,1018,181,742,415,41,677,0,919,0,2,1534,277,284,352,132,173,124,59,8,647,1265,2763,811,549,45,1492,28955,1417,4714,2040,2787,5175,3539,2731,3427,653,1051,184,389,50,224,788,38,149,431,358,94,461,128,192,1190,195,596,334,21,607,26,638,182,3,1723,338,399,212,169,263,132,100,6,1158
20200429,1110,93657,6652,38998,16817,2003,3740,9866,166543,17799,12640,2274,5350,16564,11929,83944,3138,5268,21402,24675,8212,33931,20966,9771,1047184,738,33062,12564,557,13181,6378,57,52865,11978,14076,6207,173807,4321,15834,4285,161539,7579,203591,713,7103,99399,117589,47859,212917,79685,1073,-2510,1047,520,4,2741,27845,1738,5450,1627,2086,5841,2936,2144,6450,1292,1325,354,641,57,236,386,75,300,456,422,143,549,111,226,417,254,798,260,36,643,27,973,357,3,1715,362,216,258,69,106,158,75,8,525,1233,2354,854,561,42,1604,28801,1481,4739,1913,2745,5351,3443,2520,3669,707,1110,203,419,51,217,763,42,167,436,361,97,469,132,197,1201,197,610,331,23,632,27,675,200,3,1761,340,374,222,164,238,132,97,6,1020
20200430,1167,94640,6972,39512,18114,2085,4024,10406,167299,19224,12877,2348,5647,17702,12481,83956,3402,5537,22753,24934,8488,36976,21601,10118,1076689,771,34863,13409,599,14027,6532,57,54457,12240,14284,6507,178771,4423,15946,4428,163009,7682,205463,719,7667,106498,120204,48519,213435,87187,983,756,1425,1138,12,3045,29505,1801,4964,1470,1872,7099,2615,518,7502,1297,1351,297,564,57,320,514,82,284,540,237,74,552,264,269,259,276,635,347,33,845,42,846,154,0,1592,262,208,300,102,112,143,103,6,660,1189,1516,923,604,40,1749,28656,1531,4712,1808,2609,5611,3287,2035,4054,792,1170,217,435,52,230,724,47,179,446,354,95,475,143,205,1194,202,610,329,25,665,29,702,199,3,1689,324,349,234,153,228,133,89,6,979
20200501,1229,95646,7288,39989,19103,2153,4377,10861,167305,20739,13105,2447,5951,18687,13038,83959,3597,5895,24097,26336,8772,40459,22133,10551,1110909,804,37257,14096,644,14917,6720,59,56343,12567,14558,7006,183501,4569,16101,4532,164077,7737,207428,725,8238,114431,122392,49032,215216,92202,1006,6,1515,985,3,3483,34220,2394,4730,1068,1965,7933,2188,1781,5015,989,1344,304,571,62,316,477,68,353,455,228,99,557,195,358,1402,284,532,433,33,687,45,890,188,2,1886,327,274,499,146,155,104,55,6,513,1154,1373,990,643,14,1926,28757,1636,4693,1620,2500,5887,3132,1741,4180,819,1211,226,457,55,226,669,48,194,443,338,98,481,147,218,1278,207,599,331,26,674,31,724,193,2,1681,321,329,255,143,223,133,85,5,921
20200502,1470,96448,7578,40434,20084,2219,4619,11411,168518,22088,13375,2483,6336,21213,13599,83959,3857,6193,25459,27464,8928,42534,22432,10843,1138911,1010,39699,14872,688,15828,7090,59,57926,12732,14861,7285,186731,4729,16185,4681,164967,7755,209328,733,8790,124054,124375,49517,216582,97100,802,1213,1349,2526,0,2075,28002,2442,3230,890,1900,9623,1983,1366,4898,981,1362,385,552,241,290,445,66,242,550,270,36,561,260,298,1128,156,299,292,206,776,44,911,370,0,1583,165,303,279,160,84,149,18,8,485,1113,1459,1042,758,12,2008,28768,1713,4586,1545,2386,6233,3003,1775,4317,838,1228,236,475,70,232,619,50,205,450,331,93,521,160,226,1317,203,583,328,40,705,32,752,206,2,1684,308,308,262,146,209,137,82,6,881
20200503,1594,97424,7954,40769,20941,2296,4983,11913,168925,23471,13693,2568,6783,22441,14163,83964,3920,6465,27011,29538,9223,45928,22693,11192,1163413,1055,42505,15551,703,16705,7090,75,60504,13163,15061,7668,189708,4903,16208,4783,165664,7781,210717,739,9455,134687,126045,49906,217466,101826,976,407,1383,1228,5,3394,24502,2806,2977,697,1389,10633,1670,884,4726,857,1552,447,665,124,376,335,77,364,502,318,85,564,63,272,2074,295,261,349,45,679,15,877,0,16,2578,431,200,383,174,23,102,26,6,389,1087,1137,1086,820,11,2164,28684,1778,4522,1463,2268,6560,2839,1342,4512,895,1261,259,500,77,234,567,54,219,462,315,93,527,160,237,1434,212,574,330,42,722,32,778,201,3,1777,316,296,277,146,194,139,74,6,815
20200504,1681,98647,8235,40968,22049,2346,5278,12331,169583,24905,14006,2637,7220,23421,14730,83966,4049,6813,28656,31881,9485,47372,23169,11587,1186815,1178,46437,16191,730,17489,7197,75,61957,13512,15229,7973,193091,5053,16246,4887,166152,7819,211938,742,10143,145268,127659,50267,218011,108620,1223,658,1434,980,2,1444,23402,3932,3383,488,1221,10581,1614,545,6794,1108,1645,437,688,87,281,199,50,295,418,313,69,567,129,348,2343,262,476,395,123,640,27,784,107,0,1453,349,168,305,150,38,104,38,3,361,1082,1014,1152,860,11,2218,28325,1993,4417,1363,2194,7011,2620,1272,4848,892,1298,280,514,80,234,527,55,235,473,315,88,533,157,249,1554,216,575,345,50,727,32,802,195,3,1736,327,284,285,143,181,139,66,6,735
20200505,1802,99970,8480,41286,24073,2431,5804,12697,170687,26025,14431,2735,7572,24794,15192,83968,4205,7201,30251,31881,9684,51189,23826,12071,1211378,1270,49400,17142,763,18350,7523,82,63215,13837,15354,8613,196780,5219,16289,5020,167007,7896,213013,755,10929,155370,129491,50509,219329,115455,1323,1104,1120,1373,2,3817,24563,2963,3689,855,1075,10102,1832,1318,6835,2024,1595,352,786,121,245,318,85,526,366,425,98,462,156,388,0,199,657,484,92,951,33,861,326,7,1258,325,125,640,166,43,133,77,13,242,1083,894,1180,935,8,2382,28220,2094,4339,1337,2075,7329,2421,1082,5170,1000,1330,293,539,86,245,498,59,266,469,327,88,531,158,265,1535,220,571,353,55,758,34,831,205,3,1701,328,265,319,144,168,142,62,6,682
20200506,1886,101650,8807,41518,24644,2480,6289,13184,174224,27634,14740,2903,7808,25826,15738,83970,4422,7588,31938,31881,10004,54817,24572,12438,1236525,1461,52987,17972,798,19255,7731,99,64694,14107,15455,8959,200616,5408,16310,5208,168162,7974,214457,761,11719,165929,131744,50781,220325,126611,1680,3537,1609,1032,2,3628,25147,3587,3836,1155,1444,10559,2253,996,11156,571,1687,236,790,84,327,232,49,485,487,309,168,546,217,387,0,320,746,367,191,830,35,905,208,17,1479,270,101,346,189,21,188,78,6,272,1118,1303,1221,976,7,2541,27924,2258,4220,1251,1938,7709,2362,853,5775,964,1369,298,568,91,251,463,61,289,471,327,92,536,163,281,1502,235,573,359,68,774,34,855,208,4,1645,314,244,329,140,129,147,60,6,635
20200507,2081,103135,9095,41973,26435,2543,6567,13691,174918,29616,15047,2958,8232,27359,16240,83975,4578,7981,33731,30298,10343,58526,25359,12776,1264315,1685,56351,18890,832,20168,7868,101,66201,14499,15553,9456,204387,5548,16381,5371,169430,8031,215858,765,12425,177160,133721,51420,221447,135773,1485,694,1982,1533,5,3709,27790,3364,3771,1268,1401,11231,1977,1122,9162,1791,1793,424,706,195,288,455,63,278,507,307,55,502,156,393,-1583,339,787,338,224,918,34,913,137,2,1507,392,98,497,140,71,163,57,4,639,1151,1187,1285,1049,7,2687,27521,2377,4120,1164,1849,8171,2281,602,6124,1035,1414,306,589,98,254,432,62,298,466,324,89,535,164,292,1365,240,575,357,83,795,32,868,193,4,1636,315,220,350,141,113,138,60,6,616
20200508,2266,104691,9376,42292,28736,2603,7208,14195,176202,31522,15366,3112,8895,28750,16793,83976,4834,8476,35432,28818,10463,61847,26059,13112,1291197,1771,59695,20201,900,21101,8070,102,67674,14811,15640,10051,207439,5711,16436,5611,170588,8077,217185,773,13134,187859,135569,52011,222857,146894,1556,1284,1906,1391,1,3321,26882,3344,3052,1158,1327,10699,1848,1410,11121,2301,1701,663,709,185,281,319,60,641,504,319,154,553,256,495,-1480,120,700,336,86,1311,68,933,202,1,1473,312,87,595,163,55,240,46,8,591,1178,1161,1332,1113,6,2871,27043,2512,3982,1114,1728,8517,2190,1419,6632,1144,1452,334,603,104,259,397,64,328,468,320,94,537,168,313,436,234,569,350,84,834,34,881,195,4,1625,314,199,369,140,98,143,57,6,551
20200509,2437,106220,9882,42581,30334,2679,7623,14710,176782,33460,15651,3224,9420,32208,17417,83990,4975,8964,37136,29071,10610,65015,26568,13645,1316165,1830,62808,21331,967,22052,8282,110,68918,15131,15755,10495,209589,5910,16454,5776,171324,8095,218268,780,13770,198676,137115,52596,223578,156061,1529,580,1938,3458,14,3168,24968,3113,2150,736,1083,10817,1546,721,9167,1598,1704,525,636,171,506,289,76,415,515,285,112,624,141,488,253,147,509,533,59,1130,67,951,212,8,1244,320,115,444,199,18,165,18,7,585,1207,1081,1401,1262,6,2835,26555,2609,3867,1058,1637,8863,2096,1262,6910,1215,1488,361,627,112,283,371,65,338,470,313,94,543,170,332,454,237,572,360,86,855,35,890,196,4,1611,321,184,382,144,83,143,53,6,519
20200510,2556,107603,10347,42826,32081,2767,8688,15232,177094,35022,15996,3399,10015,33855,18198,84010,5090,9400,39048,29559,10794,67307,26846,14032,1335021,1972,67161,22520,1052,22973,8448,110,70091,15362,15824,11063,211911,6063,16477,6034,171879,8123,219070,792,14657,209688,138657,53081,224350,162699,1383,312,1562,1647,20,2292,18856,4353,2322,555,802,11012,1542,772,6638,1747,1912,595,887,119,465,245,88,1065,522,345,175,781,115,436,488,184,278,387,142,1189,85,921,166,0,1173,231,69,568,153,23,258,28,12,485,1223,1062,1453,1346,7,2842,25966,2805,3785,1008,1528,9196,2038,1194,7114,1298,1538,391,660,115,301,342,68,401,473,313,100,561,170,348,489,230,570,368,96,874,39,894,191,4,1576,309,173,406,143,74,153,51,7,496
20200511,2831,109286,10634,42987,34336,2818,9286,15648,177547,36327,16326,3573,10652,35052,18878,84011,5207,9746,41014,29509,11086,68822,27301,14265,1354468,2100,70768,23623,1114,23906,8616,134,71264,15588,15861,11613,215500,6281,16506,6278,172576,8176,219814,801,15691,221344,139771,53449,227436,169594,1683,453,1305,1197,1,1515,19447,3607,3589,697,744,11656,1114,3086,6895,2255,1966,637,1034,275,287,161,51,598,416,330,174,680,117,346,-50,292,455,233,128,1103,62,933,168,24,1173,226,37,550,218,29,244,53,9,368,1272,827,1486,1397,7,2866,25700,2951,3705,987,1457,9586,1965,1284,7296,1409,1586,419,698,130,310,325,69,428,474,316,109,574,169,355,448,236,563,369,103,884,42,901,185,6,1546,304,163,430,154,68,163,52,7,483
20200512,2964,110767,10900,43183,35298,2913,10277,16023,178349,38324,16921,3721,11350,36710,19661,84018,5279,10093,42925,30419,11350,72059,28055,14749,1377226,2080,74292,25149,1199,24873,8783,217,72419,15778,15948,12272,218895,6418,16529,6563,173171,8221,221216,804,16660,232243,141475,53779,228030,178214,1481,802,1997,1658,7,3237,22758,3524,3395,595,1402,10899,1704,594,8620,962,1911,698,969,133,266,196,95,991,375,595,148,783,72,347,910,264,754,484,-20,1526,85,967,167,83,1155,190,87,659,137,23,285,45,3,330,1299,664,1541,1476,6,2919,25563,3069,3610,947,1408,9906,1916,1233,7499,1412,1632,454,728,137,320,327,70,488,472,336,114,592,161,361,440,242,563,374,98,945,48,905,197,12,1519,297,149,452,155,57,174,51,7,460
20200513,3148,112725,11196,43410,35788,3032,11028,16425,178184,40186,17204,4019,12074,39370,20386,84024,5417,10431,44830,30486,11618,76306,28755,15438,1398192,2255,78055,26539,1342,25825,8944,250,73568,16002,15998,12930,222195,6512,16548,6879,174098,8269,222104,815,17822,242271,143114,53981,228691,190137,1958,-165,1862,2660,6,4247,20966,3763,3300,927,888,10028,1639,661,11923,490,1905,724,1162,184,296,227,119,751,402,283,298,725,138,338,67,268,700,689,175,1390,143,952,161,33,1149,224,50,658,94,19,316,48,11,202,1362,832,1599,1629,6,3027,25072,3214,3456,897,1322,10205,1823,1127,7889,1355,1673,480,766,146,325,315,74,521,469,326,125,604,163,369,415,243,556,405,108,998,56,903,183,14,1479,287,137,480,157,51,185,49,7,437
20200514,3372,114533,11320,43680,38799,3143,11975,16847,178994,42595,17615,4341,12739,42029,21084,84029,5571,10829,46869,30502,11876,80604,29415,16006,1425500,2318,81997,28272,1518,26772,9118,249,74781,16247,16096,13610,224813,6607,16579,7134,174478,8351,223096,830,18863,252245,144749,54288,229540,203165,1808,810,2409,2659,5,4298,27308,3942,2618,380,992,9974,1635,849,13028,3011,2039,665,1041,224,124,270,111,947,422,411,322,698,154,398,16,258,660,568,63,1733,176,947,174,-1,1213,245,98,680,95,31,255,82,15,307,1421,835,1669,1738,5,3116,24915,3367,3289,819,1260,10411,1753,1150,8284,1478,1723,507,800,158,311,298,76,568,460,338,142,615,155,378,398,242,558,421,111,1062,66,910,185,14,1452,286,129,507,156,45,193,48,8,412
